ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
329085,65+,male,majority,30y+,university,upper class,0.634964869,1,after 2015,1,1,10238,14000,sedan,5,2,2
946706,16-25,male,majority,0-9y,high school,poverty,0.288783594,0,before 2015,0,0,10238,15000,sedan,0,0,0
917659,40-64,male,majority,10-19y,high school,upper class,0.546477141,1,before 2015,1,1,10238,9000,sedan,1,0,0
458558,40-64,male,majority,20-29y,university,upper class,0.601877041,1,before 2015,1,1,10238,,sedan,4,0,0
32551,16-25,male,majority,0-9y,none,poverty,0.246950516,0,before 2015,0,1,10238,9000,sedan,0,0,0
134194,26-39,male,majority,10-19y,high school,middle class,0.665037766,1,after 2015,1,1,92101,16000,sedan,2,1,0
8388,40-64,female,majority,10-19y,none,working class,0.425372617,0,after 2015,1,1,10238,9000,sports car,2,0,1
838006,16-25,male,minority,0-9y,none,poverty,0.336051776,1,before 2015,1,1,10238,12000,sedan,0,0,0
384021,16-25,female,majority,0-9y,high school,working class,0.392828018,1,before 2015,0,0,92101,16000,sedan,0,0,0
207547,26-39,female,majority,10-19y,high school,middle class,0.499314811,1,after 2015,0,0,10238,17000,sedan,0,0,1
85773,65+,male,majority,30y+,high school,upper class,0.677394265,1,before 2015,0,1,32765,14000,sedan,3,1,4
746345,26-39,male,majority,0-9y,none,working class,0.359917891,1,before 2015,0,0,32765,,sedan,0,0,0
789542,26-39,male,majority,10-19y,university,middle class,0.373087842,0,before 2015,1,1,10238,11000,sedan,0,1,2
154109,40-64,female,majority,20-29y,high school,middle class,0.61546846,1,after 2015,1,1,10238,11000,sedan,4,0,1
482232,16-25,male,majority,0-9y,none,working class,0.397637756,0,before 2015,1,1,10238,10000,sedan,0,0,0
37552,40-64,female,majority,10-19y,high school,upper class,0.677058753,0,before 2015,1,1,10238,7000,sedan,1,0,3
256743,65+,female,majority,30y+,university,upper class,0.46819645,1,after 2015,1,1,32765,7000,sedan,7,0,2
731314,65+,female,majority,20-29y,university,upper class,0.611905504,1,before 2015,1,1,10238,13000,sedan,1,0,3
317920,65+,female,minority,30y+,high school,upper class,0.697757964,1,after 2015,1,1,10238,13000,sedan,2,1,1
501906,26-39,female,majority,10-19y,none,working class,0.596962779,1,after 2015,1,0,10238,11000,sedan,2,0,1
837820,40-64,female,minority,20-29y,university,upper class,0.559915737,1,after 2015,1,0,32765,17000,sedan,1,1,0
459931,40-64,female,minority,20-29y,university,middle class,0.600334149,0,before 2015,0,1,10238,14000,sedan,1,0,3
63648,26-39,female,majority,10-19y,high school,poverty,0.290206912,0,before 2015,0,0,10238,16000,sports car,1,0,0
487378,40-64,female,majority,20-29y,high school,working class,0.546843044,0,before 2015,0,1,10238,9000,sedan,3,0,2
87522,40-64,female,majority,10-19y,none,working class,0.499484225,0,before 2015,0,1,10238,13000,sedan,0,0,0
719772,40-64,female,minority,20-29y,high school,upper class,0.612896776,1,after 2015,1,1,10238,13000,sedan,0,0,0
315745,40-64,female,minority,0-9y,high school,working class,0.391390544,1,before 2015,1,0,10238,14000,sedan,0,0,0
85714,40-64,female,majority,20-29y,high school,middle class,0.488953034,1,before 2015,0,0,92101,18000,sedan,0,0,1
189455,40-64,female,majority,20-29y,university,upper class,0.596216679,1,after 2015,1,1,10238,9000,sedan,0,0,0
379039,26-39,female,majority,10-19y,none,poverty,0.328822042,1,before 2015,1,1,10238,14000,sedan,1,0,1
529498,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,0,10238,13000,sedan,0,0,0
99292,40-64,female,minority,20-29y,high school,middle class,,1,after 2015,1,1,10238,10000,sedan,3,0,0
205417,40-64,male,majority,20-29y,university,upper class,0.732687662,1,after 2015,1,1,32765,11000,sedan,8,1,2
881876,26-39,male,majority,10-19y,high school,working class,,1,before 2015,0,0,92101,14000,sedan,1,0,0
643618,65+,female,minority,0-9y,high school,upper class,0.594476904,0,after 2015,1,1,10238,14000,sedan,0,0,0
227900,16-25,female,minority,0-9y,high school,poverty,0.239237292,0,after 2015,0,0,10238,15000,sedan,0,0,0
958732,26-39,female,majority,0-9y,university,upper class,0.654758524,1,before 2015,0,1,32765,11000,sedan,0,0,0
522707,65+,male,majority,30y+,high school,upper class,0.594458516,1,before 2015,1,0,10238,14000,sedan,4,0,4
647491,40-64,female,majority,20-29y,high school,upper class,0.545037689,1,before 2015,1,0,32765,12000,sedan,1,2,1
636886,16-25,male,majority,0-9y,high school,middle class,0.424374647,1,before 2015,1,0,10238,15000,sports car,0,0,0
956165,16-25,male,majority,0-9y,high school,working class,0.292421681,0,before 2015,0,0,10238,12000,sedan,0,0,0
582975,40-64,female,majority,20-29y,high school,middle class,0.600089569,1,before 2015,1,1,10238,10000,sedan,2,0,1
801201,16-25,male,majority,0-9y,high school,poverty,0.279579234,1,before 2015,0,1,32765,7000,sedan,0,0,0
930000,26-39,female,minority,0-9y,none,working class,0.590017061,0,before 2015,1,0,32765,,sedan,0,0,0
602525,26-39,male,majority,0-9y,none,poverty,0.361876321,0,before 2015,1,1,10238,9000,sedan,0,0,0
795747,40-64,male,majority,20-29y,high school,working class,0.559515201,1,before 2015,1,1,32765,10000,sedan,6,3,1
304304,26-39,male,majority,10-19y,high school,middle class,0.229275363,1,before 2015,1,1,32765,8000,sedan,3,0,2
761953,65+,male,majority,30y+,university,upper class,0.636025808,0,before 2015,1,1,10238,11000,sedan,8,1,9
94241,26-39,female,majority,10-19y,university,middle class,0.492046098,1,before 2015,1,1,10238,12000,sedan,1,0,0
774917,65+,female,majority,20-29y,university,upper class,0.664520804,1,before 2015,1,1,21217,10000,sedan,2,0,0
692522,40-64,male,minority,20-29y,high school,upper class,0.513407187,1,after 2015,1,1,32765,10000,sedan,9,0,2
229265,40-64,male,majority,20-29y,high school,upper class,0.414422226,1,after 2015,1,1,10238,14000,sedan,1,0,4
516195,26-39,female,majority,10-19y,high school,poverty,0.338320669,1,before 2015,0,1,10238,15000,sedan,1,0,0
632980,26-39,male,majority,10-19y,university,middle class,0.583811179,1,before 2015,1,1,32765,11000,sedan,0,1,0
356154,26-39,female,majority,10-19y,high school,middle class,0.605075623,1,before 2015,1,0,10238,,sedan,3,0,2
570724,26-39,female,majority,10-19y,university,upper class,0.811058066,1,after 2015,1,1,32765,9000,sedan,4,0,0
486983,26-39,female,majority,10-19y,none,working class,0.616547809,0,after 2015,0,0,10238,16000,sedan,2,1,0
40228,26-39,male,majority,10-19y,none,working class,0.693921872,0,before 2015,0,1,32765,11000,sedan,2,0,0
548605,16-25,male,majority,0-9y,university,poverty,0.360084044,1,before 2015,0,1,32765,,sedan,0,0,0
788956,40-64,female,majority,20-29y,high school,upper class,0.687298452,1,after 2015,1,1,10238,12000,sedan,6,1,2
841372,65+,female,majority,30y+,high school,upper class,0.599695665,0,before 2015,0,1,10238,13000,sedan,2,0,2
958076,16-25,male,majority,0-9y,university,upper class,0.693273056,1,before 2015,1,0,92101,15000,sedan,0,0,0
43625,26-39,male,majority,10-19y,university,upper class,0.330856674,1,after 2015,0,1,10238,,sedan,3,1,2
642092,65+,female,majority,30y+,high school,middle class,0.565772098,1,before 2015,1,1,32765,10000,sedan,3,0,2
829408,26-39,female,minority,0-9y,university,upper class,0.657312135,0,after 2015,0,0,10238,13000,sedan,0,0,0
429601,26-39,female,majority,0-9y,university,working class,0.523864857,1,after 2015,1,1,10238,9000,sedan,0,0,0
353731,40-64,male,minority,20-29y,none,middle class,0.36374369,1,before 2015,1,1,10238,11000,sedan,4,1,3
78985,40-64,female,majority,20-29y,high school,upper class,0.734041442,1,before 2015,1,1,10238,,sedan,2,0,1
626051,16-25,male,minority,0-9y,high school,poverty,0.486106309,1,before 2015,0,1,32765,5000,sedan,0,0,0
843068,40-64,female,majority,20-29y,university,upper class,,1,before 2015,0,1,32765,9000,sedan,2,0,0
733509,40-64,female,majority,20-29y,high school,poverty,0.474396412,0,before 2015,1,0,10238,13000,sedan,5,2,6
579072,40-64,female,majority,10-19y,high school,middle class,0.431506877,1,before 2015,1,1,92101,15000,sedan,0,0,0
247930,26-39,male,majority,10-19y,high school,working class,0.574629149,1,after 2015,1,0,10238,14000,sedan,0,0,1
583619,40-64,female,majority,0-9y,university,middle class,0.606908841,1,before 2015,1,1,10238,10000,sedan,0,0,0
261194,26-39,male,majority,0-9y,high school,upper class,0.659741573,1,after 2015,0,1,10238,13000,sedan,0,0,0
291441,16-25,female,majority,0-9y,high school,working class,0.546852455,0,after 2015,0,0,10238,15000,sedan,0,0,0
959649,26-39,female,minority,0-9y,high school,upper class,0.63315777,1,before 2015,1,1,32765,3000,sedan,0,0,0
957656,65+,male,majority,20-29y,high school,middle class,0.640425623,1,after 2015,1,1,10238,10000,sedan,1,0,4
39893,40-64,female,majority,20-29y,none,middle class,0.47126856,1,before 2015,1,1,10238,7000,sedan,4,0,0
569220,26-39,male,majority,10-19y,none,working class,0.48637699,0,after 2015,0,1,10238,,sedan,0,0,2
551688,40-64,female,majority,10-19y,university,upper class,0.769937149,0,after 2015,0,1,32765,7000,sedan,2,0,1
873361,65+,male,majority,30y+,high school,upper class,0.512722869,1,after 2015,0,0,10238,14000,sedan,1,2,3
336163,40-64,female,majority,0-9y,university,upper class,0.865076955,1,after 2015,1,1,10238,8000,sedan,0,0,0
875904,16-25,female,majority,0-9y,university,upper class,0.612468484,1,after 2015,1,1,32765,4000,sedan,0,0,0
234352,40-64,male,majority,20-29y,university,upper class,,1,before 2015,0,1,10238,12000,sedan,1,3,2
44855,16-25,female,majority,0-9y,none,poverty,0.509286751,0,before 2015,0,1,10238,13000,sedan,0,0,0
859676,26-39,male,majority,10-19y,high school,middle class,0.619193967,1,before 2015,0,0,10238,,sedan,1,0,0
247107,26-39,male,majority,10-19y,high school,poverty,0.225659736,0,before 2015,0,0,10238,15000,sedan,0,0,4
849205,40-64,male,majority,20-29y,high school,middle class,0.437492547,0,after 2015,0,1,10238,11000,sedan,6,0,0
70922,16-25,female,majority,0-9y,high school,poverty,,1,before 2015,0,1,32765,,sedan,0,0,0
963823,65+,female,majority,30y+,university,upper class,,1,before 2015,1,1,32765,3000,sedan,10,0,3
693046,40-64,female,majority,0-9y,high school,middle class,0.518143954,1,before 2015,1,1,10238,11000,sedan,0,0,0
345209,40-64,female,majority,20-29y,high school,upper class,0.630339178,1,after 2015,1,1,32765,5000,sedan,0,1,1
766071,26-39,female,majority,10-19y,university,working class,0.345210204,1,before 2015,0,0,10238,19000,sedan,0,1,0
876978,40-64,female,majority,0-9y,high school,upper class,,1,before 2015,1,1,10238,13000,sedan,0,0,0
303044,16-25,female,majority,0-9y,high school,middle class,0.555932752,1,before 2015,1,1,32765,12000,sedan,0,0,0
741452,16-25,female,minority,0-9y,high school,poverty,0.45759705,1,before 2015,0,0,10238,15000,sedan,0,0,0
796372,16-25,male,majority,0-9y,university,working class,0.651318394,0,before 2015,0,0,10238,13000,sedan,0,0,0
749220,26-39,female,majority,10-19y,university,upper class,0.590976136,1,after 2015,0,0,10238,14000,sedan,0,0,0
386712,26-39,female,majority,10-19y,high school,middle class,0.434280998,1,before 2015,1,1,10238,11000,sedan,1,1,0
779758,26-39,female,majority,0-9y,high school,middle class,,1,before 2015,1,1,10238,,sedan,0,0,0
146361,26-39,male,majority,10-19y,none,poverty,0.300981292,0,before 2015,1,1,32765,5000,sedan,4,0,3
411365,26-39,male,majority,10-19y,university,working class,0.447479075,0,before 2015,1,0,10238,9000,sedan,2,0,1
651342,40-64,male,majority,20-29y,high school,working class,0.510381527,1,before 2015,0,0,10238,15000,sedan,2,0,5
697130,65+,male,majority,30y+,high school,upper class,0.397402168,1,after 2015,1,1,10238,11000,sedan,7,0,4
645370,65+,male,majority,30y+,university,upper class,,1,before 2015,1,1,10238,6000,sedan,6,1,6
908167,40-64,male,majority,10-19y,university,upper class,,1,before 2015,1,1,92101,12000,sedan,2,0,0
424515,65+,male,majority,30y+,university,upper class,0.781015811,1,before 2015,1,1,10238,10000,sedan,2,0,1
479772,40-64,male,minority,20-29y,high school,middle class,0.317181576,1,before 2015,0,1,10238,15000,sedan,0,0,2
854273,40-64,female,majority,0-9y,university,upper class,,1,after 2015,1,1,32765,8000,sedan,0,0,0
332598,40-64,male,majority,20-29y,none,upper class,0.587314366,1,before 2015,1,1,10238,13000,sedan,1,0,2
167119,65+,male,majority,30y+,university,upper class,0.734756367,1,before 2015,1,1,10238,6000,sedan,7,0,9
819534,65+,female,majority,20-29y,university,upper class,0.50839762,1,before 2015,1,1,92101,10000,sedan,2,1,1
955794,65+,male,majority,0-9y,high school,upper class,0.576506831,1,before 2015,1,1,10238,14000,sedan,0,0,0
62038,65+,male,majority,30y+,university,upper class,0.728660132,1,after 2015,1,1,10238,9000,sedan,4,3,4
469767,16-25,female,majority,0-9y,none,poverty,0.471240913,1,before 2015,0,0,32765,12000,sedan,0,0,0
50824,26-39,male,majority,10-19y,none,poverty,0.355500923,0,before 2015,0,1,32765,12000,sports car,0,1,3
683927,40-64,female,majority,20-29y,university,middle class,0.584934164,0,before 2015,1,1,32765,7000,sedan,1,1,0
180207,65+,male,majority,30y+,high school,upper class,0.511800165,1,after 2015,1,1,10238,,sedan,3,0,6
664333,26-39,male,majority,10-19y,high school,poverty,0.395545358,1,before 2015,0,1,10238,12000,sedan,3,0,1
430557,26-39,female,majority,10-19y,university,middle class,0.540951303,1,before 2015,0,0,10238,18000,sedan,0,0,0
150339,26-39,male,majority,10-19y,none,working class,0.45052466,1,before 2015,1,1,10238,11000,sports car,1,0,1
778230,65+,female,majority,30y+,university,upper class,0.627567633,1,before 2015,1,0,10238,13000,sedan,3,1,4
106619,26-39,female,majority,10-19y,high school,upper class,0.852694525,1,before 2015,0,1,10238,13000,sedan,1,0,0
255504,26-39,female,majority,10-19y,high school,working class,,0,before 2015,1,1,10238,10000,sedan,1,0,1
733619,26-39,male,majority,10-19y,university,upper class,0.570866982,1,after 2015,0,0,10238,14000,sedan,0,1,0
711203,26-39,female,majority,10-19y,university,middle class,0.503526351,1,before 2015,0,1,10238,15000,sedan,1,0,0
979002,40-64,male,majority,10-19y,university,upper class,,1,before 2015,1,1,32765,7000,sedan,2,0,0
349753,16-25,female,majority,0-9y,none,poverty,0.388239268,1,before 2015,0,1,32765,,sedan,0,0,0
255616,26-39,female,majority,10-19y,high school,middle class,0.60580838,1,before 2015,0,1,32765,12000,sedan,2,0,0
854652,26-39,male,majority,10-19y,high school,upper class,0.71390733,1,after 2015,1,1,10238,8000,sedan,0,1,4
766854,40-64,female,majority,20-29y,high school,working class,0.41805255,1,before 2015,1,1,10238,11000,sedan,0,0,1
827045,26-39,male,majority,0-9y,university,middle class,0.6037071,0,before 2015,0,0,10238,17000,sedan,0,0,0
749612,65+,male,majority,10-19y,university,upper class,0.584608456,0,before 2015,1,1,10238,13000,sedan,0,1,2
239854,16-25,male,majority,0-9y,high school,poverty,,1,before 2015,0,0,32765,14000,sports car,0,0,0
80167,40-64,female,majority,20-29y,university,upper class,0.765838322,1,before 2015,1,1,10238,14000,sports car,1,0,2
221234,26-39,male,majority,10-19y,none,working class,0.319545921,0,before 2015,0,1,10238,11000,sedan,0,1,3
596082,16-25,female,majority,0-9y,university,poverty,0.262100691,1,before 2015,0,1,92101,14000,sedan,0,0,0
100720,26-39,male,majority,10-19y,university,middle class,0.485600269,1,before 2015,0,0,32765,12000,sedan,3,0,0
866552,40-64,female,majority,20-29y,university,upper class,0.611338771,1,before 2015,1,0,10238,11000,sedan,0,0,0
702004,40-64,female,majority,0-9y,university,upper class,0.547731742,1,before 2015,0,1,32765,,sports car,0,0,0
503181,16-25,female,majority,0-9y,none,poverty,0.348271701,0,before 2015,1,1,10238,8000,sedan,0,0,0
436399,16-25,female,minority,0-9y,high school,poverty,0.235971546,1,before 2015,0,0,10238,18000,sedan,0,0,0
910245,26-39,female,minority,0-9y,none,working class,0.40607869,0,before 2015,0,1,10238,13000,sedan,0,0,0
399483,65+,male,majority,30y+,university,upper class,0.573339899,1,before 2015,0,1,10238,10000,sedan,5,0,7
766429,40-64,female,majority,20-29y,high school,middle class,0.611094051,1,before 2015,0,1,10238,10000,sedan,3,0,2
560473,26-39,male,majority,10-19y,university,middle class,0.67122167,1,before 2015,0,0,10238,17000,sedan,2,0,0
295456,16-25,female,majority,0-9y,high school,working class,0.375362706,0,after 2015,0,1,10238,14000,sedan,0,0,0
963365,65+,male,majority,30y+,high school,middle class,0.561740502,1,after 2015,1,0,32765,14000,sedan,6,0,2
561813,16-25,female,minority,0-9y,high school,working class,0.54865739,1,before 2015,0,0,32765,16000,sedan,0,0,0
447646,65+,male,majority,30y+,high school,upper class,0.605052542,1,after 2015,1,1,10238,11000,sedan,8,0,3
249074,16-25,male,majority,0-9y,high school,poverty,0.292822336,0,before 2015,0,1,32765,10000,sedan,0,0,0
513940,65+,male,majority,10-19y,university,upper class,0.606658953,1,before 2015,1,1,92101,12000,sports car,1,0,0
761223,26-39,female,minority,0-9y,university,middle class,0.535840386,1,before 2015,1,0,10238,12000,sedan,0,0,0
261699,65+,female,minority,30y+,university,upper class,0.738399602,1,after 2015,0,1,10238,16000,sedan,1,0,1
535293,16-25,female,majority,0-9y,high school,working class,0.383314749,1,before 2015,0,0,10238,15000,sedan,0,0,0
200116,26-39,male,majority,10-19y,high school,working class,,1,before 2015,0,1,10238,13000,sports car,2,0,2
28541,26-39,male,majority,10-19y,none,working class,0.495276742,1,before 2015,0,0,10238,12000,sedan,1,0,3
509716,16-25,male,majority,0-9y,university,poverty,0.400978068,1,after 2015,0,1,10238,15000,sedan,0,0,0
622657,40-64,female,majority,20-29y,high school,upper class,,0,before 2015,1,1,32765,8000,sedan,2,1,1
548627,65+,male,majority,30y+,university,upper class,0.57777053,1,after 2015,1,1,10238,12000,sedan,5,2,5
824203,40-64,male,majority,10-19y,high school,middle class,0.508415682,1,before 2015,1,0,32765,,sedan,3,0,0
562564,26-39,female,majority,10-19y,university,upper class,0.832792383,1,before 2015,1,1,10238,14000,sedan,2,0,2
220010,40-64,male,majority,10-19y,high school,middle class,0.435957602,1,after 2015,1,1,10238,9000,sedan,4,1,2
501359,16-25,male,majority,0-9y,high school,middle class,0.477971293,0,before 2015,0,0,10238,14000,sedan,0,0,0
218598,40-64,male,majority,20-29y,university,middle class,0.45017641,0,after 2015,1,0,10238,12000,sedan,5,1,0
